path,sentence
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210415_142653.wav,Delta Papa Delta roger identified the crossing is approved QNH one zero two one 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210415_152428.wav,Oscar Charlie Kilo descend to five thousand feet QNH one zero two one 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210415_160311.wav,Bern Approach Hotel Bravo Kilo Bravo Victor  Kilo Bravo Victor Bern 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210415_170152.wav,Oscar Oscar Papa Charlie Kilo it's for IFR fly to echo bravo charlie india we have information delta it is for startup and IFR clearance 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210415_173338.wav,startup approved runway one two QNH one zero two one to destination morning three zero departure flight level one hundred and squawk one thousand Swiss Air Force Zero Four Two Swiss Air Force Zero Four Two read back correct 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210416_061750.wav,tower Bern Hotel Bravo Kilo Golf November blue parking  VFR local as plan route whiskey information november request taxi 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210416_072155.wav,Riga Quebec Lima traffic single engine at your ten o'clock position four miles crossing from left to right at five thousand five hundred feet 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210416_084747.wav,Hotel India Alpha until four miles maintain one hundred knots or greater 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210416_090122.wav,one point zero stand by Delta Alpha Uniform the field is at your two o'clock position four miles confirm in sight affirm we descend flight and we are ready for visual Delta Alpha Uniform Delta Alpha Uniform further descend at your discretion cleared visual approach runway three two cleared for visual approach three two Delta Alpha Uniform Delta Alpha Uniform radar service terminated contact tower one two one decimal zero two five radar terminates and one two one zero two five  bis spater  Delta Alpha Uniform Good night 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210416_132948.wav,Hotel Golf Yankee we appreciate the shortcut Hotel Golf Yankee roger report your program in Bern 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210418_083338.wav,Papa Foxtrot approaching Bern city request to make an orbid over the  Bundeshaus  Papa Foxtrot that is approved orbit approved Hotel Papa Foxtrot 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210418_152915.wav,Hotel November Lima for the time being remain on this frequency 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210419_091544.wav,Hotel Quebec Yankee crossing completed frequency change approved good bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210420_090959.wav,Hotel Hotel Bravo seven thousand feet Hotel Hotel Bravo thank you 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210421_165346.wav,Hotel Delta Lima runway vacated on delta roger taxi to blue parking blue parking Hotel Delta Lima 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210424_150535.wav,Hotel Golf Echo do you want to stay at level one hundred or are you able to descend 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210424_180809.wav,Hotel Oscar Yankee request  orbit to the right for spacing Hotel Oscar Yankee orbit right approved 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Approach_127_3MHz_20210425_162033.wav,Hotel Delta Lima via bravo then taxi your discretion blue sector if it is full green four is available 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_093520.wav,Hotel Golf Delta wind zero four zero degrees seven knots runway one four cleared for takeoff 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_095907.wav,Hotel Bravo Charlie  Juliett Bern tower traffic single engined just departed runway one four outbound route sierra opposite and to compose my route sierra to join right downwind runway one four QNH one zero two seven 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_102305.wav,Hotel Golf Sierra can offer you only one touch and go then upon route whiskey due to it's launch time there are no circuits approved 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_103222.wav,Hotel Golf November wind zero six zero degrees nine knots runway one four cleared to land 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_110527.wav,Hotel Golf Papa leaving CTR direction november Hotel Golf Papa frequency change approved 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_111807.wav,Hotel Bravo Lima Victor Bravo Bern tower hello taxi to holding point bravo runway one four QNH one zero two seven 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_112156.wav,Hotel Victor Bravo roger behind traffic on final backtrack runway one four behind 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_114456.wav,Berne Tower hello again helicopter Hotel Bravo Zulu Whiskey Juliett Uttigen two thousand three hundred  Hotel Bravo Zulu Whiskey Juliett Berne tower hello again enter control zone via route zulu QNH one zero two seven 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_123724.wav,Hotel Golf Oscar wind zero seven zero degrees one zero knots runway one four cleared touch and go 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_124002.wav,takeoff Golf Oscar upwind two thousand one hundred feet request left hand circuit runway zero six for another and last touch and go Hotel Golf Oscar make left hand circuit is approved runway one four 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_124225.wav,Hotel Golf Oscar number two number one short final runway one four 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_124320.wav,Hotel Bravo Sierra Golf  Romeo Bern Tower into control by route november join mid left downwind runway one four QNH one zero two seven 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_125843.wav,Hotel Golf Papa make a one eighty stay clear of the runway taxi to holding point foxtrot 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_132353.wav,Hotel Bravo Kilo Golf November Berne tower hello QNH one zero two seven enter via route zulu runway three two in use traffic Rega helicopter  just  abeam Gerzensee leaving direction Thun indicating four thousand five hundred feet not verified oposite 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_132431.wav, we have the traffic in sight Rega One Zero we leave the control zone  schöne namittag  Rega One Zero frequency change approved  schöne nami  
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_132952.wav,thank you break break Hotel Golf Oscar helicopter on your right hand side we will cross behind you  unk  Hotel Golf Oscar 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_133125.wav,Hotel Golf Sierra roger I understood  one touch and go than one circuit again touch and go then whiskey 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_133435.wav,Hotel Golf Sierra after echo one join right hand base runway three two as number one and expect left hand circuit 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_140554.wav,Hotel Yankee X-ray make one orbit to the left report completed 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_141321.wav,Delta Charlie Kilo Victor India tower hello QNH one zero two seven startup approved runway three two cleared destination Malta via the Mebox three bravo departure zulu one four one transition climb initially five thousand feet squawk two seven six zero 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_141529.wav,Hotel Yankee X-ray wind zero three zero degrees eight knots runway three two cleared to land runway three two clear to land Hotel  X-ray 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_144653.wav,Hotel Quebec Juliett traffic Piper single engine  position three miles south of your position proceeding towards Willisau four thousand feet indicating not verified 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_144903.wav,Bern Tower hello again Hotel Bravo Kilo Golf November  zulu five thousand feet descending information charlie for landing by route zulu Hotel Bravo Kilo Golf November Bern Tower QNH one zero two six and arrival route zulu to join final runway three two 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_145507.wav,Hotel Echo Lima affirm remain on my frequency you are still within the TMA 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_161649.wav,November Mike Alpha vacate via charlie and  how long do you stay 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210413_165415.wav,Hotel Bravo November Bravo Hotel crossing direction Grenchen four thousand five hundred feet is approved QNH one zero two six 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210414_063449.wav,Hotel Whiskey Alpha taxi to holding point bravo runway one four 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210414_063757.wav,Hotel Whiskey Alpha wind is calm runway one four cleared for takeoff 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210414_064609.wav,Hotel Romeo Oscar roger crossing direction echo at four thousand feet is approved QNH Bern one zero two five 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210414_072026.wav,Hotel Bravo Papa November Lima this Bern Tower contact Thun on one two three decimal two five five 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210414_073411.wav,Hotel Quebec Mike I confirm cleared to land runway one four 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210414_073805.wav,Hotel Hotel Golf next left via delta to blue sector 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210414_081657.wav,Hotel Echo Echo please control zone via route zulu wind zero four zero degrees seven knots runway one four cleared for takeoff 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210414_092138.wav,Hotel Golf November wind zero one zero degrees one zero knots runway one four cleared to land 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210414_093450.wav,Tango Three Three One number one is now on the right base 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210414_094052.wav,Hotel Golf Oscar wind check zero two zero degrees one one knots can you still accept one four 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210414_094938.wav,say again Heli Lima Juliett Heli Lima Juliett join mid left heli circuit three two land at own discretion swiss helicopter wind zero four zero degrees one zero knots 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210414_103845.wav,roger Bravo Three Zero Four Three affirm climb maximum five thousand five hundred feet 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210414_125328.wav,Heli Oscar Alpha traffic wise the runway three two is available but the wind is one zero zero degrees with one zero knots 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210414_132458.wav,Tango Three One Eight roger you can already change frequency have a nice day 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210414_151418.wav,Hotel Whiskey Echo now three thousand two hundred feet and leave the command for seven thousand frequency change approved 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210414_162817.wav,Hotel Oscar QNH one zero three taxi three two intersection foxtrot 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210415_122910.wav,Heli India Echo Hotel Whiskey three thousand six hundred feet Heli India Echo land on discretion Swiss helicopter wind zero seven zero degrees six knots 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210415_123557.wav,Heli Charlie Papa traffic landing aircraft soon departing runway three two air bound route echo oposite 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210415_124802.wav,Hotel Golf Oscar lift control lima route sierra wind zero four zero degrees one three knots runway three two cleared for takeoff 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210415_125054.wav,yeah of course than you can expect  VFR circuits after touch and go report  taking off romeo circling 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210415_130747.wav,Hotel Bravo Kilo Golf Yankee from november good afternoon next report breaking off a city circling three two one 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210415_134139.wav,Sierra November expect landing clearance shortly traffic on the runways departing three top on to the west 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210415_134749.wav,Hotel Oscar Foxtrot Whiskey four thousand five hundred feet request to leave frequency Hotel Oscar Foxtrot frequency change approved 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210415_140747.wav,Hotel Papa Golf turning base runway three two Hotel Papa Golf wind zero four zero degrees eight knots runway three two cleared to land three two cleared to land Hotel Papa Golf 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210416_082152.wav,Hotel Golf Papa continue on the runway vacate via charlie then taxi your discretion blue sector 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210416_083545.wav,Heli Oscar Bravo are you ready for expedition crossing otherwise you have to hold on 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210418_114748.wav,Hotel Golf Papa frequency change approved  bis später ciao  
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210418_185745.wav,Hotel Lima Sierra during night time visual departure is not possible 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210419_090344.wav,Hotel Bravo Tango Echo Echo leaving CTR Hotel Echo Echo frequency change approved good bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210419_092415.wav,roger Hotel Golf Papa Hotel Golf Papa frequency change approved good bye okay good bye Hotel Golf Papa 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210419_124328.wav,roger break break Heli Delta Quebec after hotel whiskey cross via Berne city then hotel echo 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210420_062521.wav,Hotel Golf Papa number two number one is the company on now left hand base and still two helicopters low altitude over the city looking up for helicopter and number one not in sight at the moment and a number two Papa Golf Papa 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210420_090730.wav,number one in sight Hotel Golf Oscar Golf Oscar roger turn base behind he will do a go around over threshold 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210420_122956.wav,Hotel Golf Oscar at mid downwind make an orbit to the left report completed 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210420_125136.wav,Hotel Bravo Zulu Oscar Bravo Berne tower enter control zone via route whiskey and say your program again 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210421_094113.wav,Hotel Golf Papa unknown VFR traffic a helicopter at your eleven o'clock position two miles same altitude opposite direction 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210421_115837.wav,Hotel Charlie Quebec breaking off to the left Hotel Charlie Quebec roger 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210421_123703.wav,we have the traffic in sight as well Hotel Hotel Oscar Hotel Hotel Oscar 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210421_162453.wav,Hotel Bravo Sierra Charlie Papa Berne tower is it for startup or for taxi 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210422_140356.wav,Hotel Bravo Zulu Sierra November Berne tower enter via route hotel whiskey QNH one zero one eight 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210423_060534.wav,Heli Tango Whiskey negative it's fine if you want you can monitor the frequency but it's up to you if you stay  outside of CTR all the time 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210423_071332.wav,number one in sight Hotel Whiskey Echo Hotel Whiskey Echo thank you follow behind 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210423_081639.wav,Hotel Golf Oscar traffic Rega helicopter just passed hotel echo joining the left hand heli circuit direction one four  helicopter in sight shall we proceed normally Hotel Golf Oscar 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210423_091530.wav,Zulu Sierra go ahead are you aware that you're now inside the CTR of Berne 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210423_123112.wav,Hotel Golf Oscar Charlie wait to proceed at least one miles out of track 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210423_130638.wav,long approach Hotel Papa Bravo Hotel Mike November line up in sequence 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210424_065548.wav,Hotel Whiskey Echo for the time being not  available i will call you back 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210424_074539.wav,Hotel Golf November Zimi is not available anymore romeo eight two is now active  do you want to proceed to Sava instead 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210424_075638.wav,Hotel  Golf Papa is calling confirm ja that is copied roger hold position 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210424_082145.wav,Hotel Kilo Delta the advised traffic is now over whiskey one 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210424_082532.wav,Hotel Bravo Sierra Charlie Tango Bern Tower hello taxi via kilo to terminal north 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210424_083144.wav,Hotel Hotel Oscar roger say again the number of the glider 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210424_084133.wav,Hotel Bravo Charlie Golf India taxi to blue station   to fuel station approved from blue parking 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210424_130512.wav,Hotel Bravo Juliett  traffic a husky is approaching Gerzensee right now behind you and same direction 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210424_132821.wav,Hotel Kilo Delta now to whiskey one is approved if you remain outside romeo eight two 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210424_151756.wav,frequency change approved bye bye have a nice evening Hotel Quebec Mike ebenso ciao 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210424_164323.wav,  one second sure no worries it  is fine for me  but just for the next time then maybe not get a confusion ok 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210425_074052.wav,Hotel Delta Charlie  advise traffic is now clear of you and frequency change approved 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210425_084853.wav,Hotel Charlie Papa below flight level one hundred Hotel Charlie Papa frequency change approved  bis später  
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210425_112657.wav,Hotel Oscar Yankee any time direct Lyss approved traffic rescue helicopter passing Mühleberg inbound to Inselspital proceeding direct to Lyss Hotel Oscar Yankee and looking out for helicopter near Inselspital 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZB_BERN_Tower_121_0MHz_20210425_115720.wav,Heli Whiskey Charlie hotel echo three thousand feet Heli Whiskey Charlie 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronN_121_85MHz_20210414_064241.wav,Oscar Charlie Kilo contact tower one one eight decimal one good bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronN_121_85MHz_20210414_081643.wav,Turkish Two Seven X-ray Tower one one eight one bye bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronN_121_85MHz_20210414_110350.wav,copy seven seven taxi on Zulu and Bravo hold short runway one six 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronN_121_85MHz_20210414_124259.wav,Ground hello Royalair Maroc Three Five Two stand echo four six fully ready 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_054811.wav,November Four Charlie Golf contact tower one one eight decimal one zero five 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_075710.wav,United One Three Five apron hello push back and startup is approved 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_080433.wav,Hotel Bravo Charlie Hotel X-ray  grutlzi  hold position call you back 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_080706.wav,Turkish Six Foxtrot Lima is in hello taxi second right via inner foxtrot and mike to stand bravo three two 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_092130.wav,Turkish Three Whiskey Quebec taxi via echo and echo seven hold short of runway one six 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_095157.wav,KLM Nine Four Foxtrot on echo seven hold short of runway one six 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_100142.wav,Alitalia Five Seven One Apron hello push back and startup is approved 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_102855.wav,Dagobert One Five Five Three roger are you able to   depart from intersection echo 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_103310.wav,Dagobert One Five Five Three to confirm on taxiway echo hold short runway one zero 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_111307.wav,roger then taxi via all alpha and echo on taxiway echo hold short runway one zero 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_114326.wav,Vista Jet Four Three Seven turn left via taxiway alpha echo six hold short runway one six 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_133039.wav,Tango Charlie November Kilo Alpha apron hello turn left via alpha yankee two ten foxtrot seven three 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_144341.wav,Delta Tango Tango taxi via alpha echo six hold short of runway one six 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_160214.wav,Fraction Four Nine Eight Alpha hold position there will be crossing traffic i call you back 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_160339.wav,I guess six three zero taxi via november echo seven hold short of runway one six 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_162243.wav,Hotel Bravo Kilo Hotel Romeo apron hello QNH one zero two four taxi to holding position papa one and report ready for departure once your're clear after inbound Hotel Delta Lima 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_163659.wav,Europa Nine Four Kilo Mike contact ground one two one decimal nine zero five good bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_170759.wav,Swiss One Zero Seven Six taxi via link three echo seven hold short of runway one six 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210414_181316.wav,Lot Four Two Zero contact ground one two one decimal nine zero five good bye 
